customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_band,Contract,PaymentMethod,InternetService,n_addon_services,MonthlyCharges,charge_tier,TotalCharges,Churn,churn_flag
4541-RMRLG,Male,false,false,false,7,07-12m,Month-to-month,Electronic check,No,0,19.25,<$35,112.3,true,1
7764-BDPEE,Male,false,false,true,3,00-06m,Month-to-month,Mailed check,No,0,20.85,<$35,60.65,false,0
3429-IFLEM,Female,false,false,false,71,49-72m,Two year,Credit card (automatic),DSL,5,77.35,$70-90,5550.1,false,0
3158-MOERK,Female,false,false,false,2,00-06m,Month-to-month,Electronic check,Fiber optic,2,96.0,$90+,174.8,true,1
7294-TMAOP,Female,false,false,false,1,00-06m,Month-to-month,Electronic check,Fiber optic,2,90.55,$90+,90.55,true,1
5002-GCQFH,Male,false,true,false,49,49-72m,Month-to-month,Bank transfer (automatic),Fiber optic,3,93.85,$90+,4733.1,false,0
0556-FJEGU,Male,false,false,false,58,49-72m,Two year,Bank transfer (automatic),DSL,4,70.1,$70-90,4048.95,false,0
8919-FYFQZ,Male,true,true,false,44,25-48m,Month-to-month,Electronic check,DSL,1,30.35,<$35,1359.7,true,1
0604-THJFP,Female,false,true,true,59,49-72m,Two year,Credit card (automatic),DSL,4,75.95,$70-90,4542.35,false,0
2834-JRTUA,Male,false,false,false,71,49-72m,Two year,Electronic check,Fiber optic,5,108.05,$90+,7532.15,true,1
5875-YPQFJ,Male,false,false,false,1,00-06m,Month-to-month,Electronic check,Fiber optic,0,69.9,$35-70,69.9,true,1
5879-SESNB,Female,false,false,false,11,07-12m,Month-to-month,Electronic check,Fiber optic,0,75.25,$70-90,888.65,false,0
6646-QVXLR,Male,true,true,false,62,49-72m,One year,Electronic check,Fiber optic,4,103.75,$90+,6383.35,true,1
6461-PPAXN,Female,false,true,true,35,25-48m,One year,Bank transfer (automatic),DSL,2,54.95,$35-70,1916.0,false,0
3318-ISQFQ,Female,false,false,false,20,13-24m,Month-to-month,Bank transfer (automatic),No,0,19.5,<$35,413.0,false,0
1106-HRLKZ,Male,false,true,true,40,25-48m,Two year,Mailed check,No,0,19.6,<$35,808.95,false,0
2483-XSSMZ,Female,false,false,false,39,25-48m,One year,Electronic check,DSL,1,47.85,$35-70,1886.4,false,0
8603-IJWDN,Male,false,false,false,1,00-06m,Month-to-month,Electronic check,Fiber optic,1,86.6,$70-90,86.6,true,1
8165-ZJRNM,Female,false,true,true,72,49-72m,Two year,Bank transfer (automatic),No,0,23.75,<$35,1679.25,false,0
9369-XFEHK,Female,true,true,false,33,25-48m,Month-to-month,Bank transfer (automatic),Fiber optic,1,80.6,$70-90,2656.5,true,1
2604-XVDAM,Female,false,false,false,12,07-12m,Month-to-month,Bank transfer (automatic),DSL,0,43.8,$35-70,540.95,false,0
3717-OFRTN,Male,false,false,false,1,00-06m,Month-to-month,Bank transfer (automatic),No,0,19.75,<$35,19.75,false,0
9046-JBFWA,Male,false,false,true,27,25-48m,Month-to-month,Mailed check,No,0,19.15,<$35,537.35,false,0
3280-NMUVX,Male,false,true,true,34,25-48m,One year,Credit card (automatic),No,0,19.6,<$35,678.8,false,0
1206-EHBDD,Female,false,true,false,56,49-72m,Two year,Bank transfer (automatic),Fiber optic,2,80.3,$70-90,4513.65,false,0
8361-LBRDI,Female,false,false,false,58,49-72m,Two year,Credit card (automatic),No,0,24.35,<$35,1423.85,false,0
4883-KCPZJ,Female,false,true,true,22,13-24m,Two year,Credit card (automatic),No,0,25.25,<$35,555.4,false,0
9108-EQPNQ,Female,false,true,true,10,07-12m,Two year,Credit card (automatic),No,0,26.1,<$35,225.55,false,0
7277-KAMWT,Male,false,false,false,13,13-24m,Two year,Credit card (automatic),No,0,20.0,<$35,268.45,false,0
3842-IYKUE,Female,false,false,false,35,25-48m,Month-to-month,Credit card (automatic),Fiber optic,2,85.3,$70-90,2917.5,true,1
6641-XRPSU,Female,false,false,false,34,25-48m,Month-to-month,Credit card (automatic),Fiber optic,0,70.0,$70-90,2416.1,true,1
1374-DMZUI,Female,true,false,false,4,00-06m,Month-to-month,Electronic check,Fiber optic,2,94.3,$90+,424.45,true,1
2545-LXYVJ,Male,false,true,false,72,49-72m,Two year,Bank transfer (automatic),No,0,20.7,<$35,1492.1,false,0
3234-VKACU,Male,false,false,false,2,00-06m,Month-to-month,Electronic check,DSL,3,70.3,$70-90,132.4,false,0
8357-EQXFO,Female,false,false,false,7,07-12m,Month-to-month,Electronic check,Fiber optic,3,95.35,$90+,660.9,true,1
1989-PRJHP,Male,true,true,false,27,25-48m,Month-to-month,Electronic check,Fiber optic,0,75.5,$70-90,1893.95,true,1
8120-JDCAM,Male,false,true,true,4,00-06m,Month-to-month,Mailed check,Fiber optic,0,69.55,$35-70,284.9,false,0
8917-FAEMR,Female,false,false,false,37,25-48m,Two year,Mailed check,No,0,19.85,<$35,784.25,false,0
7047-YXDMZ,Male,false,false,false,21,13-24m,Month-to-month,Mailed check,No,0,20.0,<$35,417.7,false,0
2858-EIMXH,Female,true,true,false,53,49-72m,One year,Credit card (automatic),Fiber optic,2,95.85,$90+,5016.25,false,0
9524-EGPJC,Female,false,false,false,18,13-24m,Month-to-month,Electronic check,Fiber optic,2,90.1,$90+,1612.75,true,1
6993-OHLXR,Female,false,false,false,2,00-06m,Month-to-month,Electronic check,Fiber optic,0,68.95,$35-70,119.75,true,1
8818-XYFCQ,Male,false,true,true,32,25-48m,Month-to-month,Credit card (automatic),Fiber optic,3,99.55,$90+,3204.65,true,1
6419-ZTTLE,Male,true,true,false,23,13-24m,One year,Electronic check,No,0,20.75,<$35,485.2,false,0
0929-HYQEW,Male,false,false,false,3,00-06m,Month-to-month,Mailed check,DSL,1,50.15,$35-70,160.85,false,0
6614-YOLAC,Female,false,true,true,71,49-72m,Two year,Mailed check,DSL,5,58.65,$35-70,4145.25,false,0
7426-RHZGU,Male,false,false,false,9,07-12m,Month-to-month,Bank transfer (automatic),Fiber optic,3,95.9,$90+,827.45,false,0
4065-JJAVA,Female,false,false,false,1,00-06m,Month-to-month,Electronic check,DSL,1,49.5,$35-70,49.5,false,0
4695-VADHF,Male,false,true,true,18,13-24m,Month-to-month,Electronic check,DSL,2,57.45,$35-70,990.85,true,1
3863-IUBJR,Male,false,true,true,12,07-12m,One year,Credit card (automatic),DSL,1,53.65,$35-70,696.35,true,1
7649-SIJJF,Male,false,true,false,71,49-72m,Two year,Mailed check,DSL,5,80.1,$70-90,5585.4,false,0
9361-YNQWJ,Female,false,false,false,64,49-72m,One year,Bank transfer (automatic),No,0,24.4,<$35,1601.2,false,0
3748-FVMZZ,Male,false,false,false,4,00-06m,Month-to-month,Electronic check,DSL,2,40.05,$35-70,162.45,false,0
9391-TTOYH,Female,false,false,false,23,13-24m,Month-to-month,Mailed check,No,0,19.5,<$35,470.2,false,0
1452-XRSJV,Female,false,true,true,39,25-48m,Month-to-month,Credit card (automatic),DSL,1,51.05,$35-70,2066.0,false,0
3422-WJOYD,Male,false,true,false,28,25-48m,One year,Mailed check,DSL,2,54.35,$35-70,1426.45,false,0
8242-SOQUO,Female,true,false,false,5,00-06m,Month-to-month,Electronic check,Fiber optic,2,84.7,$70-90,392.5,false,0
7460-ITWWP,Female,true,true,false,45,25-48m,Month-to-month,Electronic check,Fiber optic,2,86.1,$70-90,3861.45,false,0
7147-AYBAA,Male,false,false,false,37,25-48m,Month-to-month,Mailed check,Fiber optic,0,70.35,$70-90,2552.9,false,0
7868-TMWMZ,Female,true,true,false,60,49-72m,Two year,Bank transfer (automatic),Fiber optic,6,110.0,$90+,6668.35,false,0
4822-RVYBB,Male,true,false,false,8,07-12m,Month-to-month,Electronic check,Fiber optic,3,100.6,$90+,819.4,true,1
6732-FZUGP,Female,false,false,false,47,25-48m,One year,Credit card (automatic),Fiber optic,3,94.9,$90+,4615.25,false,0
8436-BJUMM,Male,false,true,true,26,25-48m,Month-to-month,Electronic check,Fiber optic,1,83.75,$70-90,2070.6,true,1
4184-TJFAN,Female,true,true,true,3,00-06m,Month-to-month,Mailed check,Fiber optic,3,88.3,$70-90,273.75,true,1
8329-GWVPJ,Female,false,true,true,50,49-72m,Month-to-month,Bank transfer (automatic),Fiber optic,0,69.75,$35-70,3557.7,false,0
1352-VHKAJ,Male,false,true,true,27,25-48m,Month-to-month,Bank transfer (automatic),DSL,3,71.6,$70-90,1957.1,false,0
4145-UQXUQ,Female,true,false,false,8,07-12m,Month-to-month,Electronic check,Fiber optic,3,92.1,$90+,729.95,true,1
2632-TACXW,Female,false,true,false,62,49-72m,Two year,Bank transfer (automatic),No,0,23.65,<$35,1416.75,false,0
8146-QQKZH,Female,false,true,false,71,49-72m,Two year,Bank transfer (automatic),DSL,5,81.85,$70-90,5924.4,false,0
1767-CJKBA,Male,false,false,false,66,49-72m,Two year,Mailed check,No,0,25.1,<$35,1697.7,false,0
6445-TNRXS,Male,false,true,true,68,49-72m,Two year,Bank transfer (automatic),Fiber optic,6,114.7,$90+,7849.85,false,0
4581-LNWUM,Female,false,false,false,13,13-24m,Month-to-month,Electronic check,DSL,3,49.15,$35-70,649.4,false,0
4869-EPIUS,Male,false,true,false,56,49-72m,One year,Electronic check,Fiber optic,1,80.9,$70-90,4557.5,false,0
9948-YPTDG,Male,false,true,false,38,25-48m,Month-to-month,Electronic check,Fiber optic,2,79.45,$70-90,3013.05,true,1
1236-WFCDV,Male,true,false,false,14,13-24m,Month-to-month,Credit card (automatic),Fiber optic,2,90.45,$90+,1266.1,true,1
1915-OAKWD,Female,false,false,true,16,13-24m,One year,Bank transfer (automatic),No,0,19.3,<$35,360.35,false,0
7296-PIXQY,Female,false,true,true,14,13-24m,Month-to-month,Electronic check,Fiber optic,0,70.2,$70-90,1046.5,false,0
4883-QICIH,Male,false,true,true,32,25-48m,Month-to-month,Bank transfer (automatic),Fiber optic,0,69.75,$35-70,2347.9,true,1
3354-OADJP,Female,false,false,false,8,07-12m,One year,Bank transfer (automatic),DSL,2,54.25,$35-70,447.75,false,0
3524-WQDSG,Female,false,true,true,43,25-48m,Month-to-month,Bank transfer (automatic),Fiber optic,3,99.3,$90+,4209.95,false,0
0810-DHDBD,Female,false,false,false,52,49-72m,One year,Credit card (automatic),DSL,4,74.0,$70-90,3877.65,false,0
4026-SKKHW,Male,false,false,false,3,00-06m,Month-to-month,Mailed check,DSL,1,50.25,$35-70,152.3,false,0
2829-HYVZP,Male,false,false,false,29,25-48m,One year,Mailed check,No,0,19.8,<$35,572.2,false,0
8329-IBCTI,Female,false,false,false,1,00-06m,Month-to-month,Mailed check,No,0,19.65,<$35,19.65,true,1
1271-SJBGZ,Male,true,false,false,12,07-12m,Month-to-month,Electronic check,DSL,3,43.65,$35-70,526.95,true,1
3845-JHAMY,Female,false,true,true,16,13-24m,Month-to-month,Credit card (automatic),DSL,1,35.5,$35-70,552.7,false,0
7013-PSXHK,Female,false,false,false,40,25-48m,One year,Mailed check,DSL,4,80.75,$70-90,3208.65,false,0
5669-SRAIP,Female,false,false,false,5,00-06m,Month-to-month,Electronic check,DSL,2,39.5,$35-70,210.75,true,1
5981-ITEMU,Male,false,true,false,40,25-48m,Month-to-month,Bank transfer (automatic),Fiber optic,2,97.1,$90+,3706.95,true,1
3486-NPGST,Female,false,false,false,36,25-48m,One year,Mailed check,No,0,19.55,<$35,620.75,false,0
6941-PMGEP,Female,false,false,false,5,00-06m,Month-to-month,Electronic check,Fiber optic,1,80.0,$70-90,412.5,true,1
1624-WOIWJ,Female,false,false,false,10,07-12m,Month-to-month,Mailed check,Fiber optic,2,84.7,$70-90,832.05,true,1
2074-GKOWZ,Male,false,true,true,2,00-06m,Month-to-month,Bank transfer (automatic),Fiber optic,2,89.55,$70-90,185.55,true,1
0376-YMCJC,Male,false,false,false,23,13-24m,Month-to-month,Electronic check,Fiber optic,2,90.6,$90+,1943.2,true,1
6100-FJZDG,Male,false,true,true,26,25-48m,One year,Bank transfer (automatic),No,0,20.05,<$35,505.9,false,0
4829-ZLJTK,Female,true,true,false,72,49-72m,Two year,Electronic check,Fiber optic,5,112.4,$90+,8046.85,false,0
1730-VFMWO,Female,false,true,false,34,25-48m,Month-to-month,Bank transfer (automatic),DSL,1,50.2,$35-70,1815.3,false,0
7143-BQIBA,Male,false,false,false,10,07-12m,Month-to-month,Bank transfer (automatic),DSL,3,62.25,$35-70,612.95,false,0
3800-LYTRK,Female,false,false,false,14,13-24m,One year,Mailed check,DSL,2,55.7,$35-70,795.15,false,0
0634-SZPQA,Female,false,false,false,23,13-24m,Month-to-month,Bank transfer (automatic),Fiber optic,2,90.05,$90+,2169.8,true,1
9646-NMHXE,Male,false,true,false,47,25-48m,Two year,Mailed check,No,0,19.65,<$35,973.1,false,0
7030-NJVDP,Male,false,true,false,24,13-24m,Month-to-month,Electronic check,Fiber optic,3,89.25,$70-90,2210.2,false,0
5536-RTPWK,Male,false,true,false,49,49-72m,Month-to-month,Bank transfer (automatic),Fiber optic,3,99.05,$90+,4853.75,true,1
8883-GRDWQ,Male,true,false,false,20,13-24m,One year,Mailed check,DSL,2,54.0,$35-70,1055.9,false,0
6166-ILMNY,Female,false,false,false,2,00-06m,Month-to-month,Bank transfer (automatic),Fiber optic,0,69.75,$35-70,144.55,true,1
3097-NNSPB,Female,false,false,false,2,00-06m,Month-to-month,Credit card (automatic),DSL,1,49.05,$35-70,91.1,true,1
7771-ZONAT,Male,false,false,false,22,13-24m,Two year,Bank transfer (automatic),DSL,4,56.75,$35-70,1304.85,false,0
0655-RBDUG,Male,false,false,false,7,07-12m,Month-to-month,Bank transfer (automatic),Fiber optic,3,98.05,$90+,713.0,true,1
2111-DWYHN,Male,false,false,false,1,00-06m,Month-to-month,Mailed check,No,0,21.1,<$35,21.1,false,0
4194-WHFCB,Female,false,true,true,59,49-72m,Month-to-month,Bank transfer (automatic),Fiber optic,3,96.65,$90+,5580.8,false,0
4121-AGSIN,Female,false,true,true,58,49-72m,One year,Credit card (automatic),No,0,24.5,<$35,1497.9,false,0
4361-BKAXE,Female,false,false,false,41,25-48m,Month-to-month,Bank transfer (automatic),Fiber optic,6,114.5,$90+,4527.45,true,1
9845-PEEKO,Female,true,false,false,59,49-72m,Two year,Credit card (automatic),Fiber optic,1,79.2,$70-90,4590.35,false,0
0455-XFASS,Female,false,true,true,3,00-06m,Month-to-month,Electronic check,Fiber optic,0,69.55,$35-70,200.2,false,0
0301-KOBTQ,Male,false,false,false,32,25-48m,Two year,Bank transfer (automatic),No,0,20.05,<$35,614.45,false,0
1751-NCDLI,Male,true,true,false,46,25-48m,Month-to-month,Electronic check,Fiber optic,3,98.85,$90+,4564.9,false,0
4367-NUYAO,Male,false,true,true,0,00-06m,Two year,Mailed check,No,0,25.75,<$35,0.0,false,0
9878-TNQGW,Male,false,false,false,2,00-06m,Month-to-month,Electronic check,Fiber optic,1,80.95,$70-90,171.15,true,1
9170-ARBTB,Female,false,true,true,52,49-72m,One year,Credit card (automatic),No,0,19.6,<$35,1012.4,false,0
4441-NIHPT,Female,true,false,false,13,13-24m,Month-to-month,Electronic check,Fiber optic,1,74.3,$70-90,940.35,true,1
8999-BOHSE,Female,true,false,false,11,07-12m,Month-to-month,Bank transfer (automatic),Fiber optic,2,89.7,$70-90,1047.7,true,1
7241-AJHFS,Male,false,false,false,32,25-48m,Month-to-month,Bank transfer (automatic),Fiber optic,2,87.65,$70-90,2766.4,false,0
7029-RPUAV,Male,true,true,false,17,13-24m,Month-to-month,Credit card (automatic),Fiber optic,3,100.45,$90+,1622.45,true,1
4546-FOKWR,Female,false,false,false,16,13-24m,Month-to-month,Credit card (automatic),Fiber optic,0,74.75,$70-90,1129.35,false,0
9036-CSKBW,Female,false,false,false,51,49-72m,One year,Bank transfer (automatic),Fiber optic,5,107.45,$90+,5680.9,false,0
5832-TRLPB,Male,false,false,false,29,25-48m,One year,Bank transfer (automatic),DSL,4,75.35,$70-90,2243.9,false,0
8590-YFFQO,Male,false,true,false,70,49-72m,Two year,Credit card (automatic),DSL,4,64.95,$35-70,4523.25,false,0
8659-IOOPU,Female,false,true,true,71,49-72m,Two year,Electronic check,Fiber optic,4,100.45,$90+,7159.7,false,0
1338-CECEE,Male,false,true,true,41,25-48m,One year,Bank transfer (automatic),DSL,3,68.5,$35-70,2839.95,false,0
7439-DKZTW,Male,false,false,false,1,00-06m,Month-to-month,Electronic check,Fiber optic,1,80.55,$70-90,80.55,false,0
4646-QZXTF,Female,false,true,false,7,07-12m,Month-to-month,Bank transfer (automatic),DSL,5,81.25,$70-90,580.1,false,0
4607-CHPCA,Male,false,true,true,25,25-48m,One year,Electronic check,Fiber optic,2,90.4,$90+,2178.6,true,1
9742-XOKTS,Male,false,true,true,67,49-72m,One year,Electronic check,Fiber optic,3,89.55,$70-90,6038.55,false,0
6921-OZMFH,Male,false,true,true,5,00-06m,Month-to-month,Mailed check,DSL,1,55.7,$35-70,259.4,false,0
9578-FOMUK,Male,false,false,true,15,13-24m,Month-to-month,Electronic check,No,0,24.8,<$35,324.15,false,0
4712-UYOOI,Female,false,true,true,20,13-24m,Month-to-month,Electronic check,No,0,20.0,<$35,417.65,false,0
8824-RWFXJ,Male,false,true,true,3,00-06m,Month-to-month,Mailed check,DSL,2,56.15,$35-70,168.15,true,1
7722-CVFXN,Male,false,true,true,54,49-72m,One year,Electronic check,Fiber optic,4,105.2,$90+,5637.85,false,0
8717-VCTXJ,Male,false,false,false,42,25-48m,One year,Mailed check,No,0,19.55,<$35,839.4,false,0
7363-QTBIW,Female,false,true,false,9,07-12m,Month-to-month,Electronic check,Fiber optic,1,79.75,$70-90,769.1,false,0
4159-NAAIX,Female,false,false,false,63,49-72m,Two year,Bank transfer (automatic),Fiber optic,3,97.45,$90+,6253.0,false,0
0971-QIFJK,Female,false,true,false,69,49-72m,Two year,Bank transfer (automatic),No,0,24.25,<$35,1641.8,false,0
9397-TZSHA,Female,false,false,false,69,49-72m,Two year,Credit card (automatic),No,0,24.6,<$35,1678.05,false,0
3391-JSQEW,Male,false,true,false,40,25-48m,Month-to-month,Mailed check,DSL,1,50.15,$35-70,2058.5,false,0
0343-QLUZP,Male,false,false,false,60,49-72m,Two year,Bank transfer (automatic),DSL,3,39.6,$35-70,2424.5,false,0
9763-PDTKK,Female,false,false,false,4,00-06m,Month-to-month,Bank transfer (automatic),Fiber optic,4,94.4,$90+,387.2,true,1
2176-LVPNX,Female,true,false,false,71,49-72m,Two year,Mailed check,DSL,6,89.85,$70-90,6293.45,false,0
7627-JKIAZ,Female,false,true,false,37,25-48m,Month-to-month,Credit card (automatic),Fiber optic,1,78.95,$70-90,2839.65,true,1
3312-UUMZW,Male,false,true,false,32,25-48m,Month-to-month,Credit card (automatic),Fiber optic,3,98.85,$90+,3145.9,false,0
1271-UODNO,Male,false,false,false,39,25-48m,Two year,Credit card (automatic),DSL,1,53.85,$35-70,2200.7,false,0
8461-EFQYM,Female,false,false,false,38,25-48m,One year,Electronic check,No,0,24.25,<$35,914.4,false,0
6900-RBKER,Male,false,false,false,52,49-72m,Two year,Credit card (automatic),Fiber optic,2,89.45,$70-90,4577.75,false,0
6891-JPYFF,Female,false,true,true,48,25-48m,Month-to-month,Credit card (automatic),Fiber optic,4,105.25,$90+,4997.5,false,0
1459-QNFQT,Male,false,true,true,70,49-72m,Two year,Bank transfer (automatic),DSL,5,59.5,$35-70,4144.8,false,0
1047-NNCBF,Male,false,false,false,20,13-24m,Month-to-month,Credit card (automatic),Fiber optic,0,70.55,$70-90,1493.55,false,0
3696-XRIEN,Female,false,false,false,50,49-72m,One year,Credit card (automatic),DSL,5,82.5,$70-90,4179.1,false,0
4081-DYXAV,Female,false,false,false,19,13-24m,One year,Credit card (automatic),DSL,2,44.85,$35-70,893.55,true,1
0074-HDKDG,Male,false,true,true,25,25-48m,One year,Bank transfer (automatic),DSL,3,61.6,$35-70,1611.0,false,0
8791-GFXLZ,Male,false,false,false,12,07-12m,Month-to-month,Bank transfer (automatic),DSL,1,49.05,$35-70,593.05,false,0
8111-SLLHI,Male,true,true,false,39,25-48m,Month-to-month,Electronic check,Fiber optic,4,105.65,$90+,4284.8,true,1
0927-LCSMG,Male,false,false,false,7,07-12m,Month-to-month,Mailed check,Fiber optic,1,74.65,$70-90,544.55,true,1
9330-DHBFL,Female,false,true,true,23,13-24m,One year,Mailed check,DSL,4,66.25,$35-70,1533.8,false,0
0098-BOWSO,Male,false,false,false,27,25-48m,Month-to-month,Electronic check,No,0,19.4,<$35,529.8,false,0
3452-ABWRL,Male,true,false,false,47,25-48m,Month-to-month,Credit card (automatic),Fiber optic,1,86.05,$70-90,3865.6,false,0
5859-HZYLF,Male,false,true,true,26,25-48m,Two year,Credit card (automatic),No,0,19.15,<$35,515.75,false,0
8257-RZAHR,Female,false,true,false,14,13-24m,Month-to-month,Bank transfer (automatic),DSL,2,64.7,$35-70,941.0,true,1
5293-WXJAK,Female,true,true,false,11,07-12m,Month-to-month,Bank transfer (automatic),Fiber optic,4,104.05,$90+,1133.65,true,1
3156-QLHBO,Male,false,false,true,2,00-06m,Month-to-month,Mailed check,No,0,19.25,<$35,48.35,false,0
2208-NQBCT,Female,false,true,true,26,25-48m,Month-to-month,Electronic check,Fiber optic,2,81.95,$70-90,2070.05,false,0
1779-PWPMG,Female,true,true,false,72,49-72m,Two year,Bank transfer (automatic),Fiber optic,6,114.65,$90+,8333.95,false,0
6621-NRZAK,Female,false,true,true,63,49-72m,Two year,Credit card (automatic),No,0,20.0,<$35,1209.25,false,0
0831-JNISG,Male,false,true,true,71,49-72m,Two year,Mailed check,No,0,19.8,<$35,1396.25,false,0
0774-IFUVM,Male,false,true,true,11,07-12m,Month-to-month,Bank transfer (automatic),DSL,2,65.15,$35-70,723.35,false,0
3082-WQRVY,Male,true,true,false,14,13-24m,One year,Mailed check,No,0,19.65,<$35,228.65,false,0
9553-DLCLU,Female,false,false,true,13,13-24m,Two year,Credit card (automatic),DSL,6,88.95,$70-90,1161.75,false,0
1641-BYBTK,Male,false,false,true,6,00-06m,Month-to-month,Mailed check,No,0,20.2,<$35,98.35,false,0
2460-NGXBJ,Male,true,true,true,11,07-12m,Month-to-month,Credit card (automatic),Fiber optic,0,75.2,$70-90,775.3,false,0
2446-ZKVAF,Male,false,true,false,18,13-24m,Month-to-month,Credit card (automatic),DSL,1,56.8,$35-70,1074.65,false,0
0841-NULXI,Male,false,false,false,1,00-06m,Month-to-month,Electronic check,DSL,1,35.55,$35-70,35.55,true,1
